NOC,Year,Bronze,Gold,Silver,Participants,Events,is_host,Total
BEL,1908,2,1,5,99,11,0,8
BEL,1912,3,2,1,72,9,0,6
BEL,1916,0,0,0,0,0,0,0
BEL,1920,11,14,11,518,23,1,36
BEL,1924,3,3,7,234,17,0,13
BEL,1928,2,0,1,260,15,0,3
BEL,1932,1,0,0,69,2,0,1
BEL,1936,3,0,0,205,15,0,3
BEL,1940,0,0,0,0,0,0,0
BEL,1944,0,0,0,0,0,0,0
BEL,1948,3,2,2,182,17,0,7
BEL,1952,0,2,2,184,16,0,4
BEL,1956,0,0,2,82,13,0,2
BEL,1960,2,0,2,150,16,0,4
BEL,1964,1,2,0,74,13,0,3
BEL,1968,1,0,1,106,13,0,2
BEL,1972,0,0,2,106,14,0,2
BEL,1976,3,0,3,149,16,0,6
BEL,1980,0,1,0,84,10,0,1
BEL,1984,2,1,1,86,14,0,4
BEL,1988,2,0,0,85,16,0,2
BEL,1992,2,0,1,103,18,0,3
BEL,1996,2,2,2,81,14,0,6
BEL,2000,3,0,2,94,16,0,5
BEL,2004,2,1,0,70,14,0,3
BEL,2008,0,2,0,112,16,0,2
BEL,2012,2,0,1,142,16,0,3
BEL,2016,2,2,2,138,19,0,6
BEL,2020,3,3,1,185,25,0,7
BEL,2024,6,3,1,240,25,0,10
BEN,1896,0,0,0,0,0,0,0
BEN,1900,0,0,0,0,0,0,0
BEN,1904,0,0,0,0,0,0,0
BEN,1908,0,0,0,0,0,0,0
BEN,1912,0,0,0,0,0,0,0
BEN,1916,0,0,0,0,0,0,0
BEN,1920,0,0,0,0,0,0,0
BEN,1924,0,0,0,0,0,0,0
BEN,1928,0,0,0,0,0,0,0
BEN,1932,0,0,0,0,0,0,0
BEN,1936,0,0,0,0,0,0,0
BEN,1940,0,0,0,0,0,0,0
BEN,1944,0,0,0,0,0,0,0
BEN,1948,0,0,0,0,0,0,0
BEN,1952,0,0,0,0,0,0,0
BEN,1956,0,0,0,0,0,0,0
BEN,1960,0,0,0,0,0,0,0
BEN,1964,0,0,0,0,0,0,0
BEN,1968,0,0,0,0,0,0,0
BEN,1972,0,0,0,3,2,0,0
BEN,1976,0,0,0,0,0,0,0
BEN,1980,0,0,0,17,2,0,0
BEN,1984,0,0,0,3,1,0,0
BEN,1988,0,0,0,10,2,0,0
BEN,1992,0,0,0,7,2,0,0
BEN,1996,0,0,0,7,1,0,0
BEN,2000,0,0,0,4,3,0,0
BEN,2004,0,0,0,4,2,0,0
BEN,2008,0,0,0,5,3,0,0
BEN,2012,0,0,0,5,4,0,0
BEN,2016,0,0,0,6,4,0,0
BEN,2020,0,0,0,7,4,0,0
BEN,2024,0,0,0,5,3,0,0
BER,1896,0,0,0,0,0,0,0
BER,1900,0,0,0,0,0,0,0
BER,1904,0,0,0,0,0,0,0
BER,1908,0,0,0,0,0,0,0
BER,1912,0,0,0,0,0,0,0
BER,1916,0,0,0,0,0,0,0
BER,1920,0,0,0,0,0,0,0
BER,1924,0,0,0,0,0,0,0
BER,1928,0,0,0,0,0,0,0
BER,1932,0,0,0,0,0,0,0
BER,1936,0,0,0,9,1,0,0
BER,1940,0,0,0,0,0,0,0
BER,1944,0,0,0,0,0,0,0
BER,1948,0,0,0,28,3,0,0
BER,1952,0,0,0,12,3,0,0
BER,1956,0,0,0,3,1,0,0
BER,1960,0,0,0,9,1,0,0
BER,1964,0,0,0,4,1,0,0
BER,1968,0,0,0,6,2,0,0
BER,1972,0,0,0,9,3,0,0
BER,1976,1,0,0,20,3,0,1
BER,1980,0,0,0,0,0,0,0
BER,1984,0,0,0,13,5,0,0
BER,1988,0,0,0,14,6,0,0
BER,1992,0,0,0,29,4,0,0
BER,1996,0,0,0,10,4,0,0
BER,2000,0,0,0,7,4,0,0
BER,2004,0,0,0,10,6,0,0
BER,2008,0,0,0,6,4,0,0
BER,2012,0,0,0,8,5,0,0
BER,2016,0,0,0,8,5,0,0
BER,2020,0,1,0,2,2,0,1
BER,2024,0,0,0,8,5,0,0
BHU,1896,0,0,0,0,0,0,0
BHU,1900,0,0,0,0,0,0,0
BHU,1904,0,0,0,0,0,0,0
BHU,1908,0,0,0,0,0,0,0
BHU,1912,0,0,0,0,0,0,0
BHU,1916,0,0,0,0,0,0,0
BHU,1920,0,0,0,0,0,0,0
BHU,1924,0,0,0,0,0,0,0
BHU,1928,0,0,0,0,0,0,0
BHU,1932,0,0,0,0,0,0,0
BHU,1936,0,0,0,0,0,0,0
BHU,1940,0,0,0,0,0,0,0
BHU,1944,0,0,0,0,0,0,0
BHU,1948,0,0,0,0,0,0,0
BHU,1952,0,0,0,0,0,0,0
BHU,1956,0,0,0,0,0,0,0
BHU,1960,0,0,0,0,0,0,0
BHU,1964,0,0,0,0,0,0,0
BHU,1968,0,0,0,0,0,0,0
BHU,1972,0,0,0,0,0,0,0
BHU,1976,0,0,0,0,0,0,0
BHU,1980,0,0,0,0,0,0,0
BHU,1984,0,0,0,6,1,0,0
BHU,1988,0,0,0,6,1,0,0
BHU,1992,0,0,0,12,1,0,0
BHU,1996,0,0,0,2,1,0,0
BHU,2000,0,0,0,2,1,0,0
BHU,2004,0,0,0,2,1,0,0
BHU,2008,0,0,0,2,1,0,0
BHU,2012,0,0,0,2,2,0,0
BHU,2016,0,0,0,2,2,0,0
BHU,2020,0,0,0,4,4,0,0
BHU,2024,0,0,0,3,3,0,0
BIH,1896,0,0,0,0,0,0,0
BIH,1900,0,0,0,0,0,0,0
BIH,1904,0,0,0,0,0,0,0
BIH,1908,0,0,0,0,0,0,0
BIH,1912,0,0,0,0,0,0,0
BIH,1916,0,0,0,0,0,0,0
BIH,1920,0,0,0,0,0,0,0
BIH,1924,0,0,0,0,0,0,0
BIH,1928,0,0,0,0,0,0,0
BIH,1932,0,0,0,0,0,0,0
BIH,1936,0,0,0,0,0,0,0
BIH,1940,0,0,0,0,0,0,0
BIH,1944,0,0,0,0,0,0,0
BIH,1948,0,0,0,0,0,0,0
BIH,1952,0,0,0,0,0,0,0
BIH,1956,0,0,0,0,0,0,0
BIH,1960,0,0,0,0,0,0,0
BIH,1964,0,0,0,0,0,0,0
BIH,1968,0,0,0,0,0,0,0
BIH,1972,0,0,0,0,0,0,0
BIH,1976,0,0,0,0,0,0,0
BIH,1980,0,0,0,0,0,0,0
BIH,1984,0,0,0,0,0,0,0
BIH,1988,0,0,0,0,0,0,0
BIH,1992,0,0,0,13,6,0,0
BIH,1996,0,0,0,12,7,0,0
BIH,2000,0,0,0,11,4,0,0
BIH,2004,0,0,0,11,8,0,0
BIH,2008,0,0,0,7,4,0,0
BIH,2012,0,0,0,8,4,0,0
BIH,2016,0,0,0,11,5,0,0
BIH,2020,0,0,0,8,5,0,0
BIH,2024,0,0,0,6,3,0,0
BIZ,1896,0,0,0,0,0,0,0
BIZ,1900,0,0,0,0,0,0,0
BIZ,1904,0,0,0,0,0,0,0
BIZ,1908,0,0,0,0,0,0,0
BIZ,1912,0,0,0,0,0,0,0
BIZ,1916,0,0,0,0,0,0,0
BIZ,1920,0,0,0,0,0,0,0
BIZ,1924,0,0,0,0,0,0,0
BIZ,1928,0,0,0,0,0,0,0
BIZ,1932,0,0,0,0,0,0,0
BIZ,1936,0,0,0,0,0,0,0
BIZ,1940,0,0,0,0,0,0,0
BIZ,1944,0,0,0,0,0,0,0
BIZ,1948,0,0,0,0,0,0,0
BIZ,1952,0,0,0,0,0,0,0
BIZ,1956,0,0,0,0,0,0,0
BIZ,1960,0,0,0,0,0,0,0
BIZ,1964,0,0,0,0,0,0,0
BIZ,1968,0,0,0,7,4,0,0
BIZ,1972,0,0,0,2,1,0,0
BIZ,1976,0,0,0,4,2,0,0
BIZ,1980,0,0,0,0,0,0,0
BIZ,1984,0,0,0,13,3,0,0
BIZ,1988,0,0,0,13,2,0,0
BIZ,1992,0,0,0,18,2,0,0
BIZ,1996,0,0,0,5,2,0,0
BIZ,2000,0,0,0,2,1,0,0
BIZ,2004,0,0,0,2,1,0,0
BIZ,2008,0,0,0,4,2,0,0
BIZ,2012,0,0,0,3,2,0,0
BIZ,2016,0,0,0,3,2,0,0
BIZ,2020,0,0,0,4,2,0,0
BIZ,2024,0,0,0,1,1,0,0
BLR,1896,0,0,0,0,0,0,0
BLR,1900,0,0,0,0,0,0,0
BLR,1904,0,0,0,0,0,0,0
BLR,1908,0,0,0,0,0,0,0
BLR,1912,0,0,0,0,0,0,0
BLR,1916,0,0,0,0,0,0,0
BLR,1920,0,0,0,0,0,0,0
BLR,1924,0,0,0,0,0,0,0
BLR,1928,0,0,0,0,0,0,0
BLR,1932,0,0,0,0,0,0,0
BLR,1936,0,0,0,0,0,0,0
BLR,1940,0,0,0,0,0,0,0
BLR,1944,0,0,0,0,0,0,0
BLR,1948,0,0,0,0,0,0,0
BLR,1952,0,0,0,0,0,0,0
BLR,1956,0,0,0,0,0,0,0
BLR,1960,0,0,0,0,0,0,0
BLR,1964,0,0,0,0,0,0,0
BLR,1968,0,0,0,0,0,0,0
BLR,1972,0,0,0,0,0,0,0
BLR,1976,0,0,0,0,0,0,0
BLR,1980,0,0,0,0,0,0,0
BLR,1984,0,0,0,0,0,0,0
BLR,1988,0,0,0,0,0,0,0
BLR,1992,0,0,0,0,0,0,0
BLR,1996,8,1,6,259,19,0,15
BLR,2000,11,3,3,231,20,0,17
BLR,2004,6,2,5,192,22,0,13
BLR,2008,7,3,4,237,24,0,14
BLR,2012,3,2,5,185,23,0,10
BLR,2016,4,1,4,142,22,0,9
BLR,2020,3,1,3,137,20,0,7
BLR,2024,0,0,0,0,0,0,0
BOH,1896,0,0,0,0,0,0,0
BOH,1900,1,0,1,9,4,0,2
BOH,1904,0,0,0,0,0,0,0
BOH,1908,2,0,0,41,5,0,2
BOH,1912,0,0,0,74,8,0,0
BOH,1916,0,0,0,0,0,0,0
BOH,1920,0,0,0,0,0,0,0
BOH,1924,0,0,0,0,0,0,0
BOH,1928,0,0,0,0,0,0,0
BOH,1932,0,0,0,0,0,0,0
BOH,1936,0,0,0,0,0,0,0
BOH,1940,0,0,0,0,0,0,0
BOH,1944,0,0,0,0,0,0,0
BOH,1948,0,0,0,0,0,0,0
BOH,1952,0,0,0,0,0,0,0
BOH,1956,0,0,0,0,0,0,0
BOH,1960,0,0,0,0,0,0,0
BOH,1964,0,0,0,0,0,0,0
BOH,1968,0,0,0,0,0,0,0
BOH,1972,0,0,0,0,0,0,0
BOH,1976,0,0,0,0,0,0,0
BOH,1980,0,0,0,0,0,0,0
BOH,1984,0,0,0,0,0,0,0
BOH,1988,0,0,0,0,0,0,0
BOH,1992,0,0,0,0,0,0,0
BOH,1996,0,0,0,0,0,0,0
BOH,2000,0,0,0,0,0,0,0
BOH,2004,0,0,0,0,0,0,0
BOH,2008,0,0,0,0,0,0,0
BOH,2012,0,0,0,0,0,0,0
BOH,2016,0,0,0,0,0,0,0
BOH,2020,0,0,0,0,0,0,0
BOH,2024,0,0,0,0,0,0,0
BOL,1896,0,0,0,0,0,0,0
BOL,1900,0,0,0,0,0,0,0
BOL,1904,0,0,0,0,0,0,0
BOL,1908,0,0,0,0,0,0,0
BOL,1912,0,0,0,0,0,0,0
BOL,1916,0,0,0,0,0,0,0
BOL,1920,0,0,0,0,0,0,0
BOL,1924,0,0,0,0,0,0,0
BOL,1928,0,0,0,0,0,0,0
BOL,1932,0,0,0,0,0,0,0
BOL,1936,0,0,0,2,2,0,0
BOL,1940,0,0,0,0,0,0,0
BOL,1944,0,0,0,0,0,0,0
BOL,1948,0,0,0,0,0,0,0
BOL,1952,0,0,0,0,0,0,0
BOL,1956,0,0,0,0,0,0,0
BOL,1960,0,0,0,0,0,0,0
BOL,1964,0,0,0,1,1,0,0
BOL,1968,0,0,0,4,3,0,0
BOL,1972,0,0,0,14,3,0,0
BOL,1976,0,0,0,5,4,0,0
BOL,1980,0,0,0,0,0,0,0
BOL,1984,0,0,0,13,6,0,0
BOL,1988,0,0,0,12,6,0,0
BOL,1992,0,0,0,21,6,0,0
BOL,1996,0,0,0,9,5,0,0
BOL,2000,0,0,0,5,3,0,0
BOL,2004,0,0,0,11,5,0,0
BOL,2008,0,0,0,7,5,0,0
BOL,2012,0,0,0,5,3,0,0
BOL,2016,0,0,0,12,5,0,0
BOL,2020,0,0,0,5,3,0,0
BOL,2024,0,0,0,4,2,0,0
BOT,1896,0,0,0,0,0,0,0
BOT,1900,0,0,0,0,0,0,0
BOT,1904,0,0,0,0,0,0,0
BOT,1908,0,0,0,0,0,0,0
BOT,1912,0,0,0,0,0,0,0
BOT,1916,0,0,0,0,0,0,0
BOT,1920,0,0,0,0,0,0,0
BOT,1924,0,0,0,0,0,0,0
BOT,1928,0,0,0,0,0,0,0
BOT,1932,0,0,0,0,0,0,0
BOT,1936,0,0,0,0,0,0,0
BOT,1940,0,0,0,0,0,0,0
BOT,1944,0,0,0,0,0,0,0
BOT,1948,0,0,0,0,0,0,0
BOT,1952,0,0,0,0,0,0,0
BOT,1956,0,0,0,0,0,0,0
BOT,1960,0,0,0,0,0,0,0
BOT,1964,0,0,0,0,0,0,0
BOT,1968,0,0,0,0,0,0,0
BOT,1972,0,0,0,0,0,0,0
BOT,1976,0,0,0,0,0,0,0
BOT,1980,0,0,0,8,1,0,0
BOT,1984,0,0,0,8,2,0,0
BOT,1988,0,0,0,11,2,0,0
BOT,1992,0,0,0,6,2,0,0
BOT,1996,0,0,0,7,2,0,0
BOT,2000,0,0,0,9,2,0,0
BOT,2004,0,0,0,12,2,0,0
BOT,2008,0,0,0,11,3,0,0
BOT,2012,0,0,1,4,2,0,1
BOT,2016,0,0,0,14,3,0,0
BOT,2020,1,0,0,16,4,0,1
BOT,2024,0,1,1,19,2,0,2
BRA,1896,0,0,0,0,0,0,0
BRA,1900,0,0,0,3,1,0,0
BRA,1904,0,0,0,0,0,0,0
BRA,1908,0,0,0,0,0,0,0
BRA,1912,0,0,0,0,0,0,0
BRA,1916,0,0,0,0,0,0,0
BRA,1920,1,1,1,38,5,0,3
BRA,1924,0,0,0,18,4,0,0
BRA,1928,0,0,0,0,0,0,0
BRA,1932,0,0,0,67,5,0,0
BRA,1936,0,0,0,94,9,0,0
BRA,1940,0,0,0,0,0,0,0
BRA,1944,0,0,0,0,0,0,0
BRA,1948,1,0,0,105,11,0,1
BRA,1952,2,1,0,119,14,0,3
BRA,1956,0,1,0,63,12,0,1
BRA,1960,2,0,0,86,14,0,2
BRA,1964,1,0,0,65,11,0,1
BRA,1968,2,0,1,89,13,0,3
BRA,1972,2,0,0,104,13,0,2
BRA,1976,2,0,0,89,12,0,2
BRA,1980,2,2,0,149,14,0,4
BRA,1984,2,1,5,197,17,0,8
BRA,1988,3,1,2,233,21,0,6
BRA,1992,0,2,1,233,23,0,3
BRA,1996,9,3,3,251,18,0,15
BRA,2000,6,0,6,236,24,0,12
BRA,2004,3,5,2,318,26,0,10
BRA,2008,10,3,4,338,28,0,17
BRA,2012,9,3,5,306,27,0,17
BRA,2016,6,7,6,583,34,1,19
BRA,2020,8,7,6,416,33,0,21
BRA,2024,10,3,7,401,38,0,20
BRN,1896,0,0,0,0,0,0,0
BRN,1900,0,0,0,0,0,0,0
BRN,1904,0,0,0,0,0,0,0
BRN,1908,0,0,0,0,0,0,0
BRN,1912,0,0,0,0,0,0,0
BRN,1916,0,0,0,0,0,0,0
BRN,1920,0,0,0,0,0,0,0
BRN,1924,0,0,0,0,0,0,0
BRN,1928,0,0,0,0,0,0,0
BRN,1932,0,0,0,0,0,0,0
BRN,1936,0,0,0,0,0,0,0
BRN,1940,0,0,0,0,0,0,0
BRN,1944,0,0,0,0,0,0,0
BRN,1948,0,0,0,0,0,0,0
BRN,1952,0,0,0,0,0,0,0
BRN,1956,0,0,0,0,0,0,0
BRN,1960,0,0,0,0,0,0,0
BRN,1964,0,0,0,0,0,0,0
BRN,1968,0,0,0,0,0,0,0
BRN,1972,0,0,0,0,0,0,0
BRN,1976,0,0,0,0,0,0,0
BRN,1980,0,0,0,0,0,0,0
BRN,1984,0,0,0,14,4,0,0
BRN,1988,0,0,0,16,3,0,0
BRN,1992,0,0,0,15,2,0,0
BRN,1996,0,0,0,5,2,0,0
BRN,2000,0,0,0,4,2,0,0
BRN,2004,0,0,0,10,4,0,0
BRN,2008,0,0,0,15,3,0,0
BRN,2012,0,1,0,14,3,0,1
BRN,2016,0,1,1,33,4,0,2
BRN,2020,0,0,1,33,5,0,1
BRN,2024,1,2,1,15,5,0,4
BRU,1896,0,0,0,0,0,0,0
BRU,1900,0,0,0,0,0,0,0
BRU,1904,0,0,0,0,0,0,0
BRU,1908,0,0,0,0,0,0,0
BRU,1912,0,0,0,0,0,0,0
BRU,1916,0,0,0,0,0,0,0
BRU,1920,0,0,0,0,0,0,0
BRU,1924,0,0,0,0,0,0,0
BRU,1928,0,0,0,0,0,0,0
BRU,1932,0,0,0,0,0,0,0
BRU,1936,0,0,0,0,0,0,0
BRU,1940,0,0,0,0,0,0,0
BRU,1944,0,0,0,0,0,0,0
BRU,1948,0,0,0,0,0,0,0
BRU,1952,0,0,0,0,0,0,0
BRU,1956,0,0,0,0,0,0,0
BRU,1960,0,0,0,0,0,0,0
BRU,1964,0,0,0,0,0,0,0
BRU,1968,0,0,0,0,0,0,0
BRU,1972,0,0,0,0,0,0,0
BRU,1976,0,0,0,0,0,0,0
BRU,1980,0,0,0,0,0,0,0
BRU,1984,0,0,0,0,0,0,0
BRU,1988,0,0,0,0,0,0,0
BRU,1992,0,0,0,0,0,0,0
BRU,1996,0,0,0,1,1,0,0
BRU,2000,0,0,0,2,2,0,0
BRU,2004,0,0,0,1,1,0,0
BRU,2008,0,0,0,0,0,0,0
BRU,2012,0,0,0,3,2,0,0
BRU,2016,0,0,0,3,2,0,0
BRU,2020,0,0,0,2,2,0,0
BRU,2024,0,0,0,3,2,0,0
BUL,1896,0,0,0,0,0,0,0
BUL,1900,0,0,0,0,0,0,0
BUL,1904,0,0,0,0,0,0,0
BUL,1908,0,0,0,0,0,0,0
BUL,1912,0,0,0,0,0,0,0
BUL,1916,0,0,0,0,0,0,0
BUL,1920,0,0,0,0,0,0,0
BUL,1924,0,0,0,31,4,0,0
BUL,1928,0,0,0,10,2,0,0
BUL,1932,0,0,0,2,1,0,0
BUL,1936,0,0,0,85,7,0,0
BUL,1940,0,0,0,0,0,0,0
BUL,1944,0,0,0,0,0,0,0
BUL,1948,0,0,0,0,0,0,0
BUL,1952,1,0,0,179,8,0,1
BUL,1956,1,1,3,82,7,0,5
BUL,1960,3,1,3,183,12,0,7
BUL,1964,2,3,5,116,9,0,10
BUL,1968,3,2,4,189,13,0,9
BUL,1972,5,6,10,226,15,0,21
BUL,1976,7,6,9,254,14,0,22
BUL,1980,17,8,16,397,20,0,41
BUL,1984,0,0,0,0,0,0,0
BUL,1988,13,10,12,281,16,0,35
BUL,1992,6,3,7,236,19,0,16
BUL,1996,5,3,7,181,17,0,15
BUL,2000,2,5,6,150,16,0,13
BUL,2004,9,2,1,119,19,0,12
BUL,2008,3,1,1,87,15,0,5
BUL,2012,1,0,2,75,17,0,3
BUL,2016,2,0,1,58,14,0,3
BUL,2020,2,3,1,56,13,0,6
BUL,2024,3,3,1,61,16,0,7
BUR,1896,0,0,0,0,0,0,0
BUR,1900,0,0,0,0,0,0,0
BUR,1904,0,0,0,0,0,0,0
BUR,1908,0,0,0,0,0,0,0
BUR,1912,0,0,0,0,0,0,0
BUR,1916,0,0,0,0,0,0,0
BUR,1920,0,0,0,0,0,0,0
BUR,1924,0,0,0,0,0,0,0
BUR,1928,0,0,0,0,0,0,0
BUR,1932,0,0,0,0,0,0,0
BUR,1936,0,0,0,0,0,0,0
BUR,1940,0,0,0,0,0,0,0
BUR,1944,0,0,0,0,0,0,0
BUR,1948,0,0,0,0,0,0,0
BUR,1952,0,0,0,0,0,0,0
BUR,1956,0,0,0,0,0,0,0
BUR,1960,0,0,0,0,0,0,0
BUR,1964,0,0,0,0,0,0,0
BUR,1968,0,0,0,0,0,0,0
BUR,1972,0,0,0,1,1,0,0
BUR,1976,0,0,0,0,0,0,0
BUR,1980,0,0,0,0,0,0,0
BUR,1984,0,0,0,0,0,0,0
BUR,1988,0,0,0,9,2,0,0
BUR,1992,0,0,0,4,2,0,0
BUR,1996,0,0,0,5,2,0,0
BUR,2000,0,0,0,4,3,0,0
BUR,2004,0,0,0,5,3,0,0
BUR,2008,0,0,0,6,4,0,0
BUR,2012,0,0,0,5,3,0,0
BUR,2016,0,0,0,5,3,0,0
BUR,2020,1,0,0,8,5,0,1
BUR,2024,0,0,0,8,5,0,0
CAF,1896,0,0,0,0,0,0,0
CAF,1900,0,0,0,0,0,0,0
CAF,1904,0,0,0,0,0,0,0
CAF,1908,0,0,0,0,0,0,0
CAF,1912,0,0,0,0,0,0,0
CAF,1916,0,0,0,0,0,0,0
CAF,1920,0,0,0,0,0,0,0
CAF,1924,0,0,0,0,0,0,0
CAF,1928,0,0,0,0,0,0,0
CAF,1932,0,0,0,0,0,0,0
CAF,1936,0,0,0,0,0,0,0
CAF,1940,0,0,0,0,0,0,0
CAF,1944,0,0,0,0,0,0,0
CAF,1948,0,0,0,0,0,0,0
CAF,1952,0,0,0,0,0,0,0
CAF,1956,0,0,0,0,0,0,0
CAF,1960,0,0,0,0,0,0,0
CAF,1964,0,0,0,0,0,0,0
CAF,1968,0,0,0,1,1,0,0
CAF,1972,0,0,0,0,0,0,0
CAF,1976,0,0,0,0,0,0,0
CAF,1980,0,0,0,0,0,0,0
CAF,1984,0,0,0,3,2,0,0
CAF,1988,0,0,0,15,3,0,0
CAF,1992,0,0,0,21,3,0,0
CAF,1996,0,0,0,5,1,0,0
CAF,2000,0,0,0,3,2,0,0
CAF,2004,0,0,0,4,3,0,0
CAF,2008,0,0,0,3,2,0,0
CAF,2012,0,0,0,6,4,0,0
CAF,2016,0,0,0,6,4,0,0
CAF,2020,0,0,0,2,2,0,0
CAF,2024,0,0,0,4,3,0,0
CAM,1896,0,0,0,0,0,0,0
CAM,1900,0,0,0,0,0,0,0
CAM,1904,0,0,0,0,0,0,0
CAM,1908,0,0,0,0,0,0,0
CAM,1912,0,0,0,0,0,0,0
CAM,1916,0,0,0,0,0,0,0
CAM,1920,0,0,0,0,0,0,0
CAM,1924,0,0,0,0,0,0,0
CAM,1928,0,0,0,0,0,0,0
CAM,1932,0,0,0,0,0,0,0
CAM,1936,0,0,0,0,0,0,0
CAM,1940,0,0,0,0,0,0,0
CAM,1944,0,0,0,0,0,0,0
CAM,1948,0,0,0,0,0,0,0
CAM,1952,0,0,0,0,0,0,0
CAM,1956,0,0,0,2,1,0,0
CAM,1960,0,0,0,0,0,0,0
CAM,1964,0,0,0,15,3,0,0
CAM,1968,0,0,0,0,0,0,0
CAM,1972,0,0,0,17,3,0,0
CAM,1976,0,0,0,0,0,0,0
CAM,1980,0,0,0,0,0,0,0
CAM,1984,0,0,0,0,0,0,0
CAM,1988,0,0,0,0,0,0,0
CAM,1992,0,0,0,0,0,0,0
CAM,1996,0,0,0,5,3,0,0
CAM,2000,0,0,0,4,2,0,0
CAM,2004,0,0,0,4,2,0,0
CAM,2008,0,0,0,4,2,0,0
CAM,2012,0,0,0,6,4,0,0
CAM,2016,0,0,0,6,4,0,0
CAM,2020,0,0,0,3,2,0,0
CAM,2024,0,0,0,3,2,0,0
CAN,1896,0,0,0,0,0,0,0
CAN,1900,1,1,0,7,1,0,2
CAN,1904,1,4,1,61,6,0,6
CAN,1908,10,3,3,148,11,0,16
CAN,1912,3,3,2,60,7,0,8
CAN,1916,0,0,0,0,0,0,0
CAN,1920,3,3,3,85,9,0,9
CAN,1924,1,0,3,83,8,0,4
CAN,1928,7,4,4,113,8,0,15
CAN,1932,9,2,5,191,10,0,16
CAN,1936,5,1,3,167,12,0,9
CAN,1940,0,0,0,0,0,0,0
CAN,1944,0,0,0,0,0,0,0
CAN,1948,2,0,1,188,13,0,3
CAN,1952,0,1,2,154,13,0,3
CAN,1956,3,2,1,150,15,0,6
CAN,1960,0,0,1,140,14,0,1
CAN,1964,1,1,2,194,16,0,4
CAN,1968,1,1,3,291,14,0,5
CAN,1972,3,0,2,344,18,0,5
CAN,1976,6,0,5,531,23,1,11
CAN,1980,0,0,0,0,0,0,0
CAN,1984,16,10,18,572,23,0,44
CAN,1988,5,3,2,503,23,0,10
CAN,1992,7,7,4,445,24,0,18
CAN,1996,8,3,11,408,25,0,22
CAN,2000,8,3,3,422,29,0,14
CAN,2004,3,3,6,391,28,0,12
CAN,2008,8,3,9,449,30,0,20
CAN,2012,10,2,6,354,28,0,18
CAN,2016,15,4,3,405,31,0,22
CAN,2020,10,7,7,509,40,0,24
CAN,2024,11,9,7,538,40,0,27
CAY,1896,0,0,0,0,0,0,0
CAY,1900,0,0,0,0,0,0,0
CAY,1904,0,0,0,0,0,0,0
CAY,1908,0,0,0,0,0,0,0
CAY,1912,0,0,0,0,0,0,0
CAY,1916,0,0,0,0,0,0,0
CAY,1920,0,0,0,0,0,0,0
CAY,1924,0,0,0,0,0,0,0
CAY,1928,0,0,0,0,0,0,0
CAY,1932,0,0,0,0,0,0,0
CAY,1936,0,0,0,0,0,0,0
CAY,1940,0,0,0,0,0,0,0
CAY,1944,0,0,0,0,0,0,0
CAY,1948,0,0,0,0,0,0,0
CAY,1952,0,0,0,0,0,0,0
CAY,1956,0,0,0,0,0,0,0
CAY,1960,0,0,0,0,0,0,0
CAY,1964,0,0,0,0,0,0,0
CAY,1968,0,0,0,0,0,0,0
CAY,1972,0,0,0,0,0,0,0
CAY,1976,0,0,0,2,1,0,0
CAY,1980,0,0,0,0,0,0,0
CAY,1984,0,0,0,14,2,0,0
CAY,1988,0,0,0,12,2,0,0
CAY,1992,0,0,0,13,3,0,0
CAY,1996,0,0,0,9,3,0,0
CAY,2000,0,0,0,4,2,0,0
CAY,2004,0,0,0,8,2,0,0
CAY,2008,0,0,0,6,2,0,0
CAY,2012,0,0,0,7,2,0,0
CAY,2016,0,0,0,5,3,0,0
CAY,2020,0,0,0,9,3,0,0
CAY,2024,0,0,0,5,3,0,0
CGO,1896,0,0,0,0,0,0,0
CGO,1900,0,0,0,0,0,0,0
CGO,1904,0,0,0,0,0,0,0
CGO,1908,0,0,0,0,0,0,0
CGO,1912,0,0,0,0,0,0,0
CGO,1916,0,0,0,0,0,0,0
CGO,1920,0,0,0,0,0,0,0
CGO,1924,0,0,0,0,0,0,0
CGO,1928,0,0,0,0,0,0,0
CGO,1932,0,0,0,0,0,0,0
CGO,1936,0,0,0,0,0,0,0
CGO,1940,0,0,0,0,0,0,0
CGO,1944,0,0,0,0,0,0,0
CGO,1948,0,0,0,0,0,0,0
CGO,1952,0,0,0,0,0,0,0
CGO,1956,0,0,0,0,0,0,0
CGO,1960,0,0,0,0,0,0,0
CGO,1964,0,0,0,2,1,0,0
CGO,1968,0,0,0,0,0,0,0
CGO,1972,0,0,0,8,1,0,0
CGO,1976,0,0,0,0,0,0,0
CGO,1980,0,0,0,25,3,0,0
CGO,1984,0,0,0,13,2,0,0
CGO,1988,0,0,0,10,1,0,0
CGO,1992,0,0,0,10,2,0,0
CGO,1996,0,0,0,5,3,0,0
CGO,2000,0,0,0,5,3,0,0
CGO,2004,0,0,0,5,4,0,0
CGO,2008,0,0,0,5,3,0,0
CGO,2012,0,0,0,7,3,0,0
CGO,2016,0,0,0,10,5,0,0
CGO,2020,0,0,0,3,2,0,0
CGO,2024,0,0,0,4,3,0,0
CHA,1896,0,0,0,0,0,0,0
CHA,1900,0,0,0,0,0,0,0
CHA,1904,0,0,0,0,0,0,0
CHA,1908,0,0,0,0,0,0,0
CHA,1912,0,0,0,0,0,0,0
CHA,1916,0,0,0,0,0,0,0
CHA,1920,0,0,0,0,0,0,0
CHA,1924,0,0,0,0,0,0,0
